marca,modelo,version,url_modelo
Deepal,S07,79.9 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Deepal%20S07.pdf
Deepal,S07,EREV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Deepal%20S07.pdf
Alfa Romeo,Tonale,Veloce MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Alfa%20Romeo%20Tonale%20Veloce%20MHEV.pdf
Alfa Romeo,Tonale,Tributo PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Alfa%20Romeo%20Tonale%20Tributo%20PHEV.pdf
Alfa Romeo,Tonale,Sprint MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Alfa%20Romeo%20Tonale%20Sprint%20MHEV.pdf
